0.15,2.03,7.57
2.44,1.66,10.04
2.73,2.02,8.26
10.28,1.66,6.05
7.38,1.26,8.18




-,-,-
1.48,-0.65,7.56
1.19,-0.51,9.90
3.69,-0.73,8.14
2.75,-0.25,6.18
1.92,0.26,7.53
3.14,-0.13,6.05
4.41,-0.57,2.67
1.50,-0.79,2.19
2.10,-0.01,7.90
0.95,0.07,13.73
1.74,0.95,12.60
5.73,1.30,11.84
3.58,2.55,13.95
2.73,2.66,16.69
2.05,2.44,11.77
-0.51,2.06,8.59
-0.05,1.91,10.75
-1.19,1.82,9.88
2.29,1.72,8.29
6.93,1.94,7.40
7.75,1.92,7.37
8.66,2.10,8.12
8.15,2.18,7.64




-,-,-
2.87,-1.51,10.27
2.61,-0.98,9.92
2.63,-0.60,8.29
1.78,-0.26,8.26
2.32,0.22,5.27
1.02,-0.19,1.23
3.81,-0.43,4.85
1.27,-1.02,2.64
4.17,-0.65,6.57
1.17,0.38,11.75
3.75,0.98,16.58
4.75,1.57,13.91
4.04,1.99,13.54
2.98,2.12,13.28
2.70,2.18,12.71
0.44,2.22,10.40
-0.64,2.26,9.65
-0.80,2.12,10.14
0.66,1.94,7.71
2.61,2.59,10.55
7.01,2.92,7.01
8.79,2.64,7.74
8.31,2.25,8.08
7.08,2.26,6.84
5.61,2.24,9.69
5.23,1.96,9.00




-,-,-
2.83,-1.53,9.76
2.20,-1.04,8.22
1.37,-0.39,8.58
2.39,-0.37,4.10
1.32,-0.29,1.40
1.26,-0.94,3.49
2.68,-0.60,6.72
1.66,0.04,12.44
2.05,1.10,12.50
5.51,2.01,12.25
2.71,2.08,15.46
1.52,2.00,13.11
0.96,2.03,12.33
0.46,1.99,10.53
0.34,2.07,8.20
-0.28,2.22,10.75
0.94,1.70,8.78
2.53,2.07,8.14




-,-,-
1.67,-1.30,7.98
2.35,-0.76,7.98
2.42,-0.23,7.32
1.45,-0.49,3.14
2.46,-0.82,2.97
3.43,-0.64,4.22
1.53,0.08,8.19
2.80,0.45,12.19
1.95,0.82,9.60
4.54,1.69,12.95
2.72,2.51,13.97
3.82,2.07,11.95
3.64,2.36,12.04
1.14,2.34,11.77
0.66,2.49,12.38
-0.79,2.47,10.24
0.28,2.37,9.83
1.66,1.95,9.63
6.93,1.67,5.34
6.50,2.13,9.45
6.11,2.33,9.24
9.68,1.81,5.25




-,-,-
3.37,-1.26,9.39
1.27,-0.68,10.03
2.47,-0.11,7.07
3.23,0.15,5.97
1.80,-0.35,4.56
1.16,-0.91,3.87
5.26,-1.42,5.82
1.15,-0.28,9.75
3.71,0.04,13.08
4.65,0.69,10.15
0.40,1.25,9.83
5.12,0.72,8.80
3.70,0.52,6.65
-0.00,1.42,10.69
6.02,2.49,16.18
7.57,2.45,9.69
-1.67,2.29,9.72
0.71,2.13,13.62
2.98,2.33,7.64
3.80,2.19,9.52
5.78,2.41,8.75
10.11,2.41,5.07
9.69,2.33,6.27
7.89,2.03,7.79




-,-,-
2.92,-0.99,9.24
2.89,-0.81,8.43
3.50,-0.45,8.94
3.17,0.07,8.43
2.65,0.06,6.06
2.12,-0.36,3.79
3.62,-0.73,4.67
2.34,-0.47,5.50
3.13,-0.58,8.26
4.36,-0.08,9.20
4.92,1.13,11.78
4.59,1.44,12.60
8.15,1.88,9.39
-0.01,2.91,13.92
0.86,2.81,17.43
1.31,2.81,10.51
0.52,2.55,8.89
-0.65,2.54,10.48
3.20,2.35,8.74
3.34,1.82,5.98
8.10,1.88,4.70
7.89,2.57,8.58
11.92,3.09,6.39




-,-,-
2.39,-1.24,8.78
1.89,-0.85,7.84
4.33,-0.36,6.90
2.13,-0.42,6.43
2.35,-0.77,6.37
3.47,-0.78,4.66
2.08,-1.01,1.40
4.20,-0.26,8.15
3.05,0.05,12.07
2.19,1.30,9.47
6.24,1.99,13.88
5.76,2.31,15.10
5.12,1.98,11.63
5.36,1.94,9.88
5.17,2.32,12.32
-0.82,2.86,12.21
-0.01,2.62,10.95
-0.97,2.67,10.30
-2.17,2.17,7.24
4.70,2.53,8.71
6.01,2.64,11.31
9.60,3.06,4.52




-,-,-
4.24,-1.19,6.60
2.65,-1.35,8.76
2.19,-0.84,8.99
3.35,-0.56,8.17
2.64,-0.17,6.97
0.85,0.26,4.01
2.46,-0.40,-1.00
3.82,0.45,2.83
1.78,-0.15,9.43
1.06,0.26,9.02
7.76,0.94,12.32
6.30,2.95,15.88
7.17,3.28,16.46
9.16,2.66,11.94
0.47,2.65,11.08
-1.14,2.36,13.14
1.36,2.16,8.50
0.47,2.32,7.28
-0.91,2.52,11.42
5.04,2.83,8.15
9.21,2.06,4.71
7.45,2.02,6.52
8.98,2.72,7.88




-,-,-
3.07,-1.25,7.37
3.19,-1.19,8.66
2.47,-0.71,8.50
3.46,-0.51,8.03
2.68,-0.49,6.51
1.45,-0.50,4.10
3.39,-0.54,1.11
1.85,-0.41,6.47
2.32,-0.24,6.75
4.36,0.82,9.21
4.22,2.96,13.00
7.91,2.99,17.72
5.83,2.96,11.94
5.52,2.89,10.23
4.34,3.05,13.42
0.49,3.11,11.59
1.27,3.02,8.76
1.12,3.02,9.32
-0.96,2.92,10.01
0.32,2.46,9.71
3.90,2.32,9.50
6.97,2.38,4.54
8.60,2.21,7.61
8.43,2.27,7.26




-,-,-
3.30,-1.10,7.55
2.74,-0.80,5.70
2.51,-0.53,6.79
2.05,-0.33,5.14
1.88,-1.15,0.28
2.07,-0.53,-0.32
2.70,-0.24,8.63
1.52,0.64,11.06
4.33,1.81,14.65
5.01,3.17,14.40
8.21,2.77,15.29
3.85,2.60,12.03
1.03,2.56,10.95
3.00,2.38,12.49
-1.22,2.62,9.40
-0.26,2.57,9.71
-0.07,2.42,9.36
-2.01,2.31,9.13
6.90,2.96,9.79
7.42,3.07,7.81
9.27,2.75,7.08
9.10,2.48,6.00
7.79,2.24,8.43
6.88,2.01,7.43




-,-,-
1.75,-0.63,8.55
2.38,-0.24,9.50
3.20,-0.33,9.16
3.03,-0.23,7.29
1.31,-0.09,8.20
2.71,0.16,4.58
1.31,-0.27,0.23
1.98,-0.56,1.48
2.72,-0.34,8.90
1.99,0.00,9.97
5.41,1.22,10.72
6.41,2.77,14.02
4.86,3.12,15.79
5.17,3.07,13.70
3.86,2.98,13.34
1.96,2.67,10.53
1.10,2.70,11.85
1.11,2.73,9.63
-0.35,2.60,9.24
-0.49,2.32,8.87
1.28,2.42,9.56
3.67,2.33,7.20
8.17,2.11,5.99
8.98,2.71,5.69
8.61,2.66,10.11




-,-,-
3.74,-1.05,8.25
1.79,-0.42,8.73
3.38,-0.28,7.49
2.36,-0.43,7.26
1.92,-0.29,5.16
3.21,-1.02,0.81
4.18,-1.19,3.37
1.96,-0.28,9.00
2.33,0.06,9.29
3.80,0.88,11.39
6.17,1.88,13.23
7.19,1.89,12.99
5.42,1.82,12.80
3.21,1.88,11.47
4.51,2.28,10.29
1.72,2.68,10.02
2.01,2.70,11.09
1.51,2.65,9.89
-0.58,2.73,10.20
1.85,2.87,10.89
4.35,2.71,5.35
7.91,2.00,7.07
7.04,2.13,8.36
7.53,2.49,8.42
10.48,1.94,6.19
6.55,1.71,8.50
5.10,1.68,8.95




-,-,-
2.68,-1.17,6.95
1.40,-0.96,6.05
2.78,-0.79,6.46
2.66,-1.26,6.07
2.56,-0.77,7.44
4.25,-0.60,7.31
2.82,-0.68,6.27
2.02,-0.52,9.92
3.25,-0.37,7.88
2.74,-0.77,8.46
2.84,-0.44,9.94
4.05,0.26,7.23
4.84,1.07,8.00
4.64,2.11,13.35
4.01,2.43,11.99
4.32,2.39,11.99
2.98,2.69,12.57
3.72,2.93,11.78
1.70,2.90,11.00
1.07,2.67,10.06
-0.38,2.87,9.65
0.54,2.74,7.88
0.53,2.76,9.59
1.96,2.79,7.54
7.21,2.73,7.42
