4.48,-2.00,-2.48
0.45,-3.52,-4.60
-0.04,-3.07,0.15
-1.48,-1.71,0.48
-0.89,1.45,2.41
17.42,2.51,-2.29
23.91,1.37,-3.21
26.88,1.01,-9.74
29.43,2.79,-9.75
8.27,4.30,-7.27
-4.80,-0.28,-3.34
-6.37,-4.09,-4.20
2.06,-4.97,-3.41
5.03,-4.58,-2.39
7.28,-4.28,-5.17
8.44,-3.52,-3.61




-,-,-
8.53,-3.90,-1.91
6.85,-3.48,-2.26
6.00,-2.73,-1.11
4.78,-1.69,0.10
2.39,0.25,5.83
8.02,1.90,-0.99
23.53,0.27,-11.77
28.09,0.61,-8.68
20.65,1.23,-10.68
11.42,0.47,-8.82
3.89,-0.78,-1.29
-0.85,-2.70,-0.71
-3.45,-3.20,-1.23
-2.81,-2.31,-0.98
-1.24,0.52,0.57
9.36,3.42,-0.45
24.78,2.85,-1.12
30.72,1.35,-8.85
24.12,2.88,-8.97
15.68,3.00,-7.54
5.72,1.96,-4.54
-5.16,-1.83,-2.18
-1.04,-4.33,-4.13
3.90,-4.56,-2.87
6.29,-4.32,-4.04




-,-,-
7.46,-3.35,-3.49
5.63,-2.58,-2.86
2.94,-0.87,-0.58
1.97,1.49,2.32
13.46,1.74,-2.41
29.20,0.51,-6.02
20.21,1.16,-8.05
17.47,0.85,-8.79
15.07,0.89,-9.32
5.51,0.37,-6.14
-0.51,-2.35,-5.07
-1.38,-3.58,-2.00
1.00,-3.64,0.66
3.59,-3.11,-1.34
3.63,-1.69,-2.11
0.17,1.04,-0.25
6.08,3.90,-5.03
31.32,2.59,-3.89
30.81,2.69,-1.76
20.55,3.76,-6.77
14.74,2.82,-6.73
8.09,1.51,-6.61
-4.20,-0.95,-5.73
-7.29,-3.58,-3.36
4.16,-4.52,-5.26
8.91,-4.26,-4.94
8.95,-3.63,-3.04
9.49,-3.91,-5.14




-,-,-
8.03,-3.76,-2.94
6.37,-3.29,-2.57
4.75,-2.96,-2.96
6.41,-2.22,-2.04
2.32,-0.79,1.50
0.91,2.03,2.82
19.78,2.26,-6.70
29.26,0.85,-7.26
23.73,1.75,-10.21
14.84,1.52,-12.09
12.19,0.44,-10.38
7.37,0.40,-3.30
-3.28,-1.80,-1.46
-5.02,-3.14,-0.05
-3.45,-2.38,1.67
-0.68,-0.36,-0.99
5.45,2.21,-4.22
16.80,2.82,-2.04
26.16,2.08,-1.36
28.95,1.53,-8.72
24.60,3.80,-6.53
7.45,4.49,-8.13
-5.62,-0.43,-5.70
-3.39,-3.73,-4.56
3.96,-4.57,-5.49
8.26,-3.94,-3.00
8.45,-3.66,-5.31
8.97,-3.36,-3.41
11.05,-3.75,-4.06
10.27,-3.77,-4.80
8.80,-3.77,-5.08
8.91,-3.98,-5.79
8.69,-3.93,-4.27
7.79,-4.01,-4.22




-,-,-
9.59,-4.20,-3.74
8.06,-4.00,-3.25
5.86,-3.15,-1.23
4.10,-2.26,-1.67
1.72,-0.98,-1.58
0.59,2.77,4.75
15.12,3.99,-2.40
33.80,1.44,-10.66
21.58,2.54,-8.74
15.17,2.08,-8.66
12.64,0.83,-9.04
7.88,0.12,-4.96
0.87,-1.81,-3.60
0.10,-3.41,-4.39
-1.53,-3.00,0.39
1.35,-1.75,0.35
2.83,0.16,-0.43
9.65,1.92,-4.32
16.69,1.69,-4.05
24.11,1.31,-1.79
25.83,1.25,-7.00
20.60,3.16,-4.70
8.20,2.90,-6.76
-2.51,-0.07,-5.87
-1.97,-2.94,-5.16
4.04,-3.82,-3.65
9.48,-3.53,-3.80
7.05,-3.10,-4.74
8.47,-2.90,-3.71




-,-,-
8.79,-4.03,-3.18
6.47,-3.62,-2.61
5.08,-3.12,-2.72
3.39,-2.04,-0.62
-0.67,0.91,2.56
8.43,2.84,-1.83
27.78,1.52,-4.62
25.87,1.90,-6.97
21.03,2.42,-9.41
15.06,1.50,-8.59
8.23,0.56,-7.13
-0.23,-1.50,-4.05
-3.44,-2.93,-1.67
-3.67,-2.50,-1.72
-0.06,-0.28,1.00
5.77,1.82,-2.10
13.80,2.72,-0.88
28.51,1.95,-3.06
29.11,2.45,-6.34
18.08,3.63,-5.87
13.10,2.76,-7.67
-0.12,0.77,-4.69
-6.91,-3.07,-3.20
4.27,-4.70,-5.88
7.85,-4.38,-4.26




-,-,-
8.35,-3.83,-3.38
6.58,-3.44,-3.25
5.78,-2.76,-2.78
4.01,-1.38,-0.78
1.59,1.02,1.68
7.74,3.29,-1.48
30.66,1.68,-5.86
28.47,1.34,-7.26
16.97,2.21,-8.00
11.11,0.57,-12.55
6.35,-0.20,-7.17
-3.71,-1.82,-2.32
-5.93,-3.35,-1.66
-2.93,-2.29,0.17
2.12,-0.08,-0.28
8.68,1.42,-1.58
12.50,2.34,-2.09
27.40,1.63,-5.73
24.40,2.10,-6.18
18.22,2.27,-7.20
16.71,2.03,-7.53
2.85,1.34,-4.09
-4.68,-2.40,-6.20
1.90,-4.00,-5.72
5.65,-3.89,-2.77
6.93,-3.86,-3.91
7.37,-3.49,-3.58
8.27,-3.43,-3.62




-,-,-
7.57,-3.60,-3.26
6.61,-3.04,-3.35
5.83,-2.00,-3.25
5.37,-0.81,-1.50
3.87,0.67,2.85
7.31,2.12,0.52
17.37,2.04,-4.82
29.97,1.79,-4.06
29.93,3.20,-8.30
11.84,3.59,-15.43
2.09,0.91,-8.77
0.57,-1.47,-2.25
4.05,-2.92,-3.21
0.65,-2.71,-0.68
-2.52,-1.96,-0.31
0.29,0.03,-0.77
1.73,3.17,-0.27
16.23,5.16,-0.29
35.72,2.74,-6.56
28.79,3.65,-5.53
20.26,4.63,-5.50
14.68,4.62,-6.10
-2.98,2.43,-0.48
-10.19,-2.60,-2.51
4.79,-4.47,-5.58
7.80,-4.64,-5.85




-,-,-
8.43,-3.43,-3.62
7.69,-2.73,-2.66
4.27,-1.33,-0.36
1.34,0.71,1.06
6.97,2.85,1.33
20.75,2.14,-5.31
30.04,1.24,-8.33
22.99,2.25,-9.72
15.73,2.44,-9.24
7.81,1.43,-7.52
-1.70,-1.06,-3.73
-6.69,-3.34,-1.48
-5.33,-3.15,0.36
-3.46,-0.61,0.55
0.46,3.87,0.11
19.04,5.52,-3.22
29.79,4.50,-2.36
36.91,4.10,-6.81
23.32,6.26,-4.44
10.07,5.49,-4.32
-3.11,1.23,-5.62
-4.60,-2.50,-4.01




-,-,-
6.68,-2.97,-2.28
5.70,-2.15,-2.88
4.57,-0.72,-1.73
3.31,1.40,1.36
7.87,2.72,0.19
23.90,1.46,-6.29
29.73,1.43,-3.58
21.03,2.64,-7.01
9.80,1.72,-10.00
4.83,-0.66,-8.07
1.18,-2.21,-4.03
-2.39,-2.91,-2.86
-3.26,-2.19,-1.84
1.33,-0.50,-2.23
3.28,2.04,-0.98
13.73,3.32,-1.34
25.09,3.18,0.23
35.11,2.36,-6.09
25.78,5.29,-6.85
8.80,6.18,-5.66
-6.65,0.85,-7.49
-5.56,-3.33,-5.09
1.88,-3.92,-4.57
9.58,-3.44,-3.72




-,-,-
8.51,-3.14,-3.23
7.52,-2.71,-2.01
6.66,-2.32,-3.62
6.82,-1.52,-2.66
3.31,0.21,1.16
2.92,2.72,3.93
17.47,2.30,-5.15
25.89,1.58,-3.48
22.00,1.94,-9.01
17.32,2.45,-9.82
13.26,1.32,-11.39
6.56,0.47,-7.98
0.63,-1.49,-3.54
-0.31,-2.94,-2.44
-0.51,-2.90,-0.35
1.41,-1.81,0.57
2.05,-0.21,-2.44
2.93,2.75,-1.71
20.25,3.11,-1.72
31.14,1.95,-3.30
22.71,2.32,-11.29
20.10,3.25,-4.53
7.25,3.29,-4.38
-6.06,-0.53,-5.39
-0.73,-3.26,-5.85
7.25,-3.69,-4.85




-,-,-
8.54,-3.38,-3.68
9.07,-3.35,-3.68
8.23,-2.93,-3.21
7.76,-2.55,-2.83
7.49,-2.00,-3.22
5.33,-1.26,-1.20
2.18,-0.18,-0.03
4.62,0.98,-3.15
11.62,2.76,-2.14
26.69,2.32,-3.88
31.92,2.11,-9.46
18.27,4.21,-5.78
9.85,2.87,-6.07
3.74,0.44,-4.84
-0.45,-1.59,-3.44
-2.93,-2.60,-3.02
-3.28,-1.96,-2.92
-1.68,0.74,0.05
4.99,4.00,0.64
26.66,3.17,-4.07
35.59,1.60,-7.28
27.56,4.83,-3.36
9.77,5.19,-4.28
-6.56,0.42,-6.83
-5.94,-3.26,-4.83
4.16,-4.37,-6.43
9.44,-3.98,-4.90
6.62,-3.38,-4.66
9.30,-3.30,-4.27




-,-,-
7.40,-2.76,-2.55
2.20,-1.96,-0.66
0.04,0.27,-4.59
4.19,2.93,0.90
12.61,3.18,-2.01
27.84,1.36,-7.50
28.78,1.48,-2.26
19.38,2.12,-5.31
12.86,1.29,-8.09
6.41,0.94,-5.14
-2.75,-1.03,-5.44
-3.44,-2.76,-5.41
-2.24,-1.99,-0.06
0.56,-0.75,1.77
-0.48,2.14,0.71
13.07,4.50,-6.85
33.49,2.55,-1.79
27.77,2.60,-6.57
19.37,2.90,-7.33
16.87,2.55,-7.86
6.48,1.76,-3.36
-4.49,-2.34,-4.52
-4.36,-3.45,4.20
1.80,-3.46,-5.48




-,-,-
8.35,-3.51,-3.55
7.21,-3.25,-2.98
7.22,-2.66,-2.36
6.22,-1.80,-3.27
2.17,0.10,-0.54
0.56,3.13,1.42
15.59,3.73,-7.78
27.47,2.32,-0.74
27.06,2.47,-3.22
21.64,2.48,-9.68
14.12,3.18,-6.16
0.32,2.06,-3.11
-4.48,-2.23,-5.73
-0.31,-3.33,-5.21
-1.50,-2.36,-0.79
-1.37,-0.18,-0.72
-0.74,4.50,2.21
15.32,7.86,1.14
39.79,3.98,-7.06
32.87,5.19,-4.38
16.79,7.56,-2.81
1.84,3.44,-6.60
-4.81,-0.63,-4.29
-2.36,-2.71,-5.82
9.65,-2.94,-7.64




-,-,-
9.56,-3.92,-2.45
6.24,-3.23,-0.59
1.96,-2.17,-1.79
3.33,-1.08,-4.00
5.53,0.96,4.47
14.26,2.07,-1.80
27.02,0.65,-7.68
21.05,1.89,-0.80
19.15,1.53,-2.28
16.72,0.84,-6.98
7.06,1.16,-6.29
-8.68,-0.83,-5.52
-8.75,-2.27,-5.04
-3.07,0.03,-5.96
3.99,4.84,-0.28
16.81,6.40,10.56
30.08,3.65,-4.31
27.32,3.30,-4.13
20.58,5.23,-0.31
16.11,4.43,-6.79
6.34,2.77,-5.87
3.03,0.93,-3.72
-3.18,-2.20,-6.81
2.85,-3.29,-2.60
11.14,-3.54,-2.01
8.99,-2.86,-2.89
7.90,-2.77,-0.80




-,-,-
7.25,-2.91,-3.07
4.83,-1.86,-2.09
2.80,-0.38,-2.41
1.89,2.12,1.70
11.20,3.27,3.47
28.35,1.37,-6.21
28.98,1.40,-3.01
19.61,3.13,-2.45
12.22,1.74,-8.30
7.47,0.29,-4.49
-3.71,-1.19,-1.97
-9.73,-2.34,-1.44
-3.17,-0.42,-0.52
3.03,2.51,-0.89
8.42,5.45,1.73
23.17,6.03,1.03
36.89,3.76,-2.61
30.91,5.05,-2.56
13.92,6.54,-3.24
-3.74,3.00,-4.25
-9.30,-0.94,-4.58
5.60,-2.45,-7.18
-,-,-
14.52,-2.06,-3.62
10.71,-1.84,-3.49
8.03,-2.00,-2.63
9.88,-2.55,-2.84
10.39,-2.63,-2.12
8.65,-2.68,-4.13
10.45,-2.67,-3.52
10.40,-2.83,-3.31
8.68,-2.83,-2.93
9.93,-2.94,-2.73




-,-,-
8.15,-2.75,-2.86
7.66,-2.38,-3.53
7.78,-1.76,-3.22
4.48,-0.63,-2.04
4.29,0.56,0.94
5.59,2.30,2.48
14.29,2.84,-4.46
34.83,0.88,-8.88
25.54,4.37,-2.99
7.18,3.32,-8.57
7.53,0.11,-5.94
4.94,-0.94,-2.21
-3.23,-2.18,-3.47
-5.64,-1.85,-1.99
-1.48,0.58,-3.87
2.87,5.70,3.00
21.16,7.19,3.03
41.78,3.21,-5.07
30.44,6.01,-4.27
13.27,6.52,-4.56
2.74,3.81,-4.60
-7.50,-0.93,-4.86
-2.17,-3.38,-3.94




-,-,-
7.98,-2.34,-2.72
5.95,-1.66,-2.06
5.54,-0.17,-1.76
3.74,1.42,-1.12
5.25,2.92,4.82
17.52,2.28,-4.61
30.79,0.23,-7.32
21.38,1.93,-1.77
16.89,1.84,-6.94
10.20,1.53,-6.76
6.03,-0.27,-4.32
-4.69,-1.53,-0.80
-9.46,-2.31,1.30
-5.72,0.71,1.32
-0.75,6.22,1.64
24.80,7.00,-5.41
36.71,3.56,-3.74
27.41,5.07,-2.58
22.84,5.25,-3.28
7.28,5.03,0.03
-6.09,-0.01,-5.28
-4.22,-2.68,-6.15
