4.62,1.20,12.37
5.61,1.16,13.22
6.14,1.00,12.55
7.11,0.29,9.40
6.77,-0.09,8.95
6.72,-0.46,8.02
4.33,-0.81,6.12
4.68,-1.53,5.42
5.23,-1.70,5.26
1.07,-2.02,3.94
3.51,-2.25,5.29
1.03,-1.94,6.16
0.61,-1.65,7.37
0.14,-1.23,7.71
-2.26,-1.20,8.17
1.55,-1.41,5.44
0.10,-0.61,4.75
0.06,-0.02,8.78
-1.93,0.43,8.54
-0.62,0.69,7.44
-3.01,1.33,12.33
-3.72,1.66,16.09
0.75,1.99,11.50
2.35,2.43,11.96
1.52,2.24,13.17
3.04,1.97,10.41
6.44,1.23,9.09
5.82,1.14,8.93
5.09,1.50,9.55




-,-,-
-0.20,1.85,9.83
1.88,2.04,13.69
1.48,2.30,13.46
3.68,2.11,13.33
4.92,1.68,12.40
6.49,1.36,12.28
8.26,0.97,11.21
7.64,0.42,9.35
6.41,-0.12,7.81
4.98,-0.61,7.04
4.75,-1.04,4.93
4.46,-0.86,5.15
3.17,-0.61,6.47
1.69,-0.57,6.05
2.37,-0.51,4.79
1.19,0.18,6.38
0.65,0.08,9.51
1.20,0.13,6.10
1.01,0.30,5.94
-1.14,0.74,8.65
0.45,-0.08,9.30
-0.43,0.38,3.28
-0.91,0.80,10.81
-2.79,1.25,12.76
-1.56,1.66,11.74
0.08,1.87,12.58
2.77,2.41,13.23
5.69,2.21,13.06
5.61,1.65,9.84
7.74,1.37,9.27
5.40,1.16,10.13
5.10,1.42,9.40
7.72,1.01,9.51
4.61,1.11,7.96




-,-,-
2.12,1.22,9.05
1.55,1.44,9.42
0.61,1.60,11.72
1.93,2.05,14.06
5.90,2.10,15.94
7.04,1.97,14.14
9.34,1.32,12.12
9.36,0.53,8.96
6.94,-0.27,7.16
6.27,-0.67,6.79
5.77,-0.97,4.80
4.36,-1.42,3.53
3.50,-1.28,4.33
2.70,-1.07,4.19
1.63,-0.82,6.28
1.66,-0.67,8.17
0.11,-0.61,6.26
1.24,-0.65,6.73
1.31,-0.45,6.95
-0.72,-0.13,8.60
0.78,-0.19,9.81
0.07,0.18,8.08
-0.21,0.45,9.88
-0.30,0.82,11.94
0.02,1.33,12.94
2.36,1.75,11.49
4.20,1.35,10.55
3.78,1.19,10.09
5.03,1.63,10.77
6.23,1.37,9.38




-,-,-
2.91,1.26,7.39
1.76,1.71,7.74
0.62,2.13,10.63
1.17,2.25,13.86
2.76,2.52,14.56
5.17,2.36,14.05
5.45,1.98,11.23
5.16,1.58,8.87
6.12,1.25,10.25
6.40,0.61,10.64
7.05,0.31,9.92
6.40,-0.08,9.04
6.21,-0.28,8.42
5.45,-0.53,5.44
4.52,-0.68,5.31
4.01,-0.83,7.69
3.14,-0.70,4.21
2.17,-0.65,4.38
1.11,-0.42,7.55
-0.00,-0.00,6.33
-0.39,-0.07,6.73
-1.40,-0.04,8.13
-1.24,-0.36,8.11
-1.79,-0.02,4.65
-0.49,0.05,8.95
-1.75,0.26,6.37
-1.59,1.19,10.14
-1.70,1.91,13.82
0.41,2.55,14.26
1.42,2.17,11.72
0.89,2.58,12.52
3.58,2.70,12.47
5.03,2.18,9.61
4.23,1.55,9.86
3.75,1.62,10.29
6.46,1.56,9.10




-,-,-
1.41,1.27,8.24
1.38,1.45,9.38
1.08,2.08,12.27
1.79,2.51,12.83
4.55,2.36,12.04
5.47,2.00,11.14
5.69,1.76,11.21
6.06,1.50,12.52
5.86,1.44,11.95
5.88,0.93,11.28
5.35,0.66,9.31
3.84,0.29,7.74
5.97,-0.25,8.37
4.46,-0.50,7.39
3.34,-0.79,6.29
4.35,-1.05,5.72
3.59,-1.07,5.57
1.55,-1.29,4.90
0.67,-1.26,4.16
0.50,-1.05,5.65
-0.96,-0.85,6.33
-0.55,-0.73,8.06
-1.77,0.03,7.78
-2.35,0.61,10.04
-3.11,0.39,9.22
-2.32,0.20,6.26
-3.64,0.49,8.97
-1.09,1.50,12.79
3.45,1.97,11.60
4.27,1.62,10.83
3.41,2.53,14.33
6.81,2.57,14.77
7.56,1.91,8.45




-,-,-
2.47,1.64,9.17
2.63,1.41,10.18
1.98,1.74,13.68
3.96,2.38,16.29
4.76,2.65,14.05
6.84,2.39,12.55
9.12,1.77,12.27
6.55,0.72,7.32
7.48,-0.10,6.11
8.75,-0.40,5.59
6.45,-0.33,7.23
2.57,-0.56,3.77
3.42,-1.26,3.70
1.71,-1.24,5.17
0.41,-1.52,4.61
0.07,-1.68,5.39
0.73,-1.60,6.49
-1.91,-1.36,4.82
-0.16,-0.97,6.34
-1.09,-0.25,8.51
-0.82,-0.11,7.22
-1.02,0.85,9.95
-1.32,1.76,12.76
-0.80,2.56,13.40
0.97,2.75,14.76
1.63,2.43,13.15
4.67,1.99,12.14
5.25,1.89,11.21
6.99,1.44,9.79
8.31,0.92,8.72
5.77,0.80,8.14
4.99,0.73,8.77




-,-,-
2.55,0.88,9.00
1.21,1.13,9.02
-0.05,1.82,11.00
2.88,2.48,14.50
4.67,2.57,14.36
5.15,2.30,14.25
9.00,1.87,14.73
11.94,1.71,11.11
9.42,0.98,9.41
7.64,0.21,8.73
5.22,-0.34,4.89
3.79,-0.96,3.68
3.94,-1.38,3.98
2.59,-1.54,0.86
3.52,-1.55,3.62
2.03,-1.29,6.67
-0.65,-1.23,5.92
0.24,-1.24,6.57
0.17,-0.91,6.04
-1.53,0.06,5.77
-0.85,0.19,10.75
-3.16,1.07,7.96
-1.04,1.61,12.19
-2.43,2.54,14.21
-0.00,2.95,14.33
1.81,2.26,13.74
2.97,1.96,11.54
3.59,2.16,9.80
5.65,1.46,10.34
5.32,1.23,8.99
6.22,1.07,8.40
4.98,1.42,9.04
5.74,1.33,10.77




-,-,-
1.20,1.21,9.03
0.29,1.46,11.50
-0.49,2.57,14.22
4.32,2.75,15.89
6.27,2.70,12.14
8.06,2.21,12.12
8.66,1.42,10.57
7.58,0.52,9.19
6.66,0.06,9.22
5.30,-0.19,7.98
4.88,-0.52,5.47
4.55,-0.89,6.72
2.39,-0.60,4.97
2.15,-1.31,4.63
0.93,-1.31,4.63
-0.09,-1.10,5.94
-0.62,-1.08,7.56
-0.03,-1.48,6.46
-0.90,-0.84,4.48
-1.57,-0.68,8.87
-2.27,-0.47,8.90
-1.20,-0.04,8.01
-2.70,0.67,10.27
-0.79,1.27,11.60
-0.05,1.70,12.39
0.82,1.76,12.10
1.11,2.14,12.65
4.05,1.80,11.33
4.88,1.43,9.69
5.68,1.43,9.79




-,-,-
1.56,1.67,11.34
2.02,1.75,11.56
2.81,1.54,11.26
4.21,1.65,12.80
6.48,1.82,13.81
6.97,1.42,12.80
7.52,0.58,9.72
7.11,0.13,8.89
4.54,-0.27,7.71
5.57,-0.88,5.94
5.24,-1.06,6.49
0.40,-0.94,5.46
3.38,-1.59,2.19
1.00,-1.47,3.78
-0.06,-1.31,5.24
-0.89,-1.25,7.60
-1.64,-1.05,5.94
-1.49,-1.10,5.90
-0.09,-0.89,6.48
-1.92,-0.19,7.84
-2.15,0.16,10.97
-0.35,0.86,10.37
0.59,1.57,11.86
-0.59,1.69,13.69
1.68,2.00,12.57
3.18,1.82,12.99
4.47,1.68,11.64
6.04,1.54,9.70
6.28,1.11,8.35
5.71,1.02,9.47




-,-,-
2.19,0.99,9.85
1.53,1.11,11.15
2.04,1.57,14.37
6.51,2.04,15.75
8.88,1.92,12.90
8.62,1.21,10.56
7.49,0.21,8.19
6.11,-0.40,7.16
5.20,-0.91,6.63
5.12,-1.28,6.17
6.91,-1.44,6.50
3.78,-0.99,4.86
1.88,-1.23,4.11
0.67,-1.24,4.41
-0.32,-1.38,5.13
0.16,-1.19,5.52
0.89,-0.89,6.95
-1.03,-0.45,3.05
-0.53,0.03,6.16
-2.87,0.44,11.23
-4.39,1.09,14.21
-0.85,2.01,13.12
2.03,2.29,13.51
1.28,1.64,11.69
3.51,1.81,11.67
6.05,1.69,11.06
4.60,1.44,9.28
7.86,1.36,9.27
7.86,1.24,8.99




-,-,-
2.29,0.96,9.53
1.72,1.30,11.71
5.06,1.71,12.96
6.11,1.82,14.77
7.19,1.56,14.71
7.95,1.20,11.27
8.26,0.45,7.78
6.37,-0.25,7.60
6.46,-0.60,8.03
6.59,-0.85,6.67
4.09,-1.18,5.56
3.79,-1.40,4.47
3.16,-1.36,3.01
1.80,-1.46,6.45
0.26,-1.36,6.05
-0.88,-1.32,6.60
-0.49,-1.57,5.93
-0.33,-1.39,4.31
-1.17,-1.02,5.80
-1.58,-0.54,7.57
-2.53,-0.34,9.06
-4.40,0.62,12.48
-1.14,1.56,14.40
-0.43,1.70,13.93
2.16,1.71,11.42
5.12,1.60,12.98
4.98,1.19,9.76
6.37,1.04,9.50
6.54,0.95,10.22




-,-,-
3.54,1.10,14.38
4.71,1.48,14.80
8.18,1.40,13.62
7.02,0.95,11.27
6.17,0.23,9.97
6.26,-0.10,8.01
4.49,-0.38,7.11
4.05,-0.88,5.51
5.36,-0.83,9.20
2.51,-1.00,4.30
3.00,-1.60,3.90
1.94,-1.53,5.36
1.05,-1.26,5.17
-0.68,-1.40,7.31
1.04,-1.40,4.75
-1.83,-0.71,3.83
-3.79,-0.47,6.83
-1.13,-0.80,11.18
-3.36,-0.24,5.97
-1.21,0.23,8.40
-2.63,1.30,13.20
-0.54,2.31,13.30
1.20,2.16,13.44
2.23,1.76,11.54
3.32,1.89,12.34
3.64,1.98,11.70
5.52,1.57,9.66
5.44,1.30,9.73
3.86,1.33,10.29
5.08,1.07,9.60




-,-,-
-0.52,1.05,10.43
0.12,1.97,15.22
3.46,2.11,16.87
5.37,2.48,15.07
8.66,2.00,12.38
9.55,1.12,11.22
9.02,0.21,7.82
7.97,-0.25,6.70
4.40,-0.37,6.83
5.90,-0.81,4.29
3.46,-0.90,2.37
2.07,-1.21,3.53
0.34,-1.17,4.33
-1.11,-1.11,5.19
-2.08,-1.10,6.53
-2.25,-1.05,4.61
-2.79,-1.00,7.18
-4.08,-0.78,8.70
-4.22,-0.49,10.62
-4.40,-0.30,11.22
-2.50,0.78,10.88
-1.29,1.18,12.38
2.61,0.82,12.30
3.29,1.08,10.77
6.19,0.79,11.56
5.49,0.91,10.07
